id	pole_id	standatcode	corrected_standatcode	abundance	form
869	903-388	2333150060060	2333150060060	0.1	0
870	903-389	2333150060060	2333150060060	0.1	0
871	903-390	2333150060060	2333150060060	0.1	0
872	903-392	2333150060060	2333150060060	0.1	0
873	903-394	2333150060060	2333150060060	0.1	0
874	904-386	2333150060060	2333150060060	0.1	0
875	904-387	2333150060060	2333150060060	0.1	0
876	904-393	2333150060060	2333150060060	0.1	0
877	904-398	2333150060060	2333150060060	0.1	0
878	905-388	2333150060060	2333150060060	0.1	0
879	905-390	2333150060060	2333150060060	0.1	0
880	905-397	2333150060060	2333150060060	0.1	0
881	906-397	2333150060060	2333150060060	0.1	0
882	907-390	2333150060060	2333150060060	0.1	0
883	908-390	2333150060060	2333150060060	0.1	0
884	908-396	2333150060060	2333150060060	0.1	0
885	908-399	2333150060060	2333150060060	0.1	0
886	909-386	2333150060060	2333150060060	0.1	0
887	909-398	2333150060060	2333150060060	0.1	0
888	909-399	2333150060060	2333150060060	0.1	0
889	910-389	2333150060060	2333150060060	0.1	0
890	910-390	2333150060060	2333150060060	0.1	0
891	910-394	2333150060060	2333150060060	0.1	0
892	910-396	2333150060060	2333150060060	0.1	0
893	910-397	2333150060060	2333150060060	0.1	0
894	910-397	2333150060060	2333150060060	0.1	0
895	910-398	2333150060060	2333150060060	0.1	0
896	911-393	2333150060060	2333150060060	0.1	0
897	911-396	2333150060060	2333150060060	0.1	0
898	911-396	2333150060060	2333150060060	0.1	0
899	911-397	2333150060060	2333150060060	0.1	0
900	911-397	2333150060060	2333150060060	0.1	0
901	912-388	2333150060060	2333150060060	0.1	0
902	912-389	2333150060060	2333150060060	0.1	0
903	912-393	2333150060060	2333150060060	0.1	0
904	912-394	2333150060060	2333150060060	0.1	0
905	912-396	2333150060060	2333150060060	0.1	0
906	912-396	2333150060060	2333150060060	0.1	0
907	913-389	2333150060060	2333150060060	0.1	0
908	913-390	2333150060060	2333150060060	0.1	0
909	913-392	2333150060060	2333150060060	0.1	0
910	913-394	2333150060060	2333150060060	0.1	0
911	914-392	2333150060060	2333150060060	0.1	0
912	914-394	2333150060060	2333150060060	0.1	0
913	914-395	2333150060060	2333150060060	0.1	0
914	914-396	2333150060060	2333150060060	0.1	0
915	915-394	2333150060060	2333150060060	0.1	0
916	921-390	2333150060060	2333150060060	0.1	0
917	921-392	2333150060060	2333150060060	0.1	0
918	921-398	2333150060060	2333150060060	0.1	0
919	922-389	2333150060060	2333150060060	0.1	0
920	922-390	2333150060060	2333150060060	0.1	0
921	922-391	2333150060060	2333150060060	0.1	0
922	922-398	2333150060060	2333150060060	0.1	0
923	923-388	2333150060060	2333150060060	0.1	0
924	923-391	2333150060060	2333150060060	0.1	0
925	923-392	2333150060060	2333150060060	0.1	0
926	924-385	2333150060060	2333150060060	0.1	0
927	924-389	2333150060060	2333150060060	0.1	0
928	924-390	2333150060060	2333150060060	0.1	0
929	924-392	2333150060060	2333150060060	0.1	0
930	924-396	2333150060060	2333150060060	0.1	0
931	925-394	2333150060060	2333150060060	0.1	0
932	925-396	2333150060060	2333150060060	0.1	0
933	926-384	2333150060060	2333150060060	0.1	0
934	927-389	2333150060060	2333150060060	0.1	0
935	928-384	2333150060060	2333150060060	0.1	0
936	928-392	2333150060060	2333150060060	0.1	0
937	929-393	2333150060060	2333150060060	0.1	0
938	929-401	2333150060060	2333150060060	0.1	0
939	929-402	2333150060060	2333150060060	0.1	0
940	929-402	2333150060060	2333150060060	0.1	0
941	931-387	2333150060060	2333150060060	0.1	0
942	931-390	2333150060060	2333150060060	0.1	0
943	932-393	2333150060060	2333150060060	0.1	0
1229	902-389	2333150060210	2333150060210	0.1	0
1230	903-392	2333150060210	2333150060210	0.1	0
1231	903-392	2333150060210	2333150060210	0.1	0
1232	903-394	2333150060210	2333150060210	0.1	0
1233	903-395	2333150060210	2333150060210	0.1	0
1234	905-397	2333150060210	2333150060210	0.1	0
1235	905-398	2333150060210	2333150060210	0.1	0
1236	906-387	2333150060210	2333150060210	0.1	0
1237	906-393	2333150060210	2333150060210	0.1	0
1238	906-398	2333150060210	2333150060210	0.1	0
1239	907-387	2333150060210	2333150060210	0.1	0
1240	907-388	2333150060210	2333150060210	0.1	0
1241	907-389	2333150060210	2333150060210	0.1	0
1242	907-390	2333150060210	2333150060210	0.1	0
1243	908-393	2333150060210	2333150060210	0.1	0
1244	908-395	2333150060210	2333150060210	0.1	0
1245	908-397	2333150060210	2333150060210	0.1	0
1246	909-387	2333150060210	2333150060210	0.1	0
1247	909-389	2333150060210	2333150060210	0.1	0
1248	910-389	2333150060210	2333150060210	0.1	0
1249	910-392	2333150060210	2333150060210	0.1	0
1250	910-394	2333150060210	2333150060210	0.1	0
1251	911-387	2333150060210	2333150060210	0.1	0
1252	911-390	2333150060210	2333150060210	0.1	0
1253	914-395	2333150060210	2333150060210	0.1	0
1254	921-390	2333150060210	2333150060210	0.1	0
1255	923-387	2333150060210	2333150060210	0.1	0
1256	923-391	2333150060210	2333150060210	0.1	0
1257	924-396	2333150060210	2333150060210	0.1	0
1258	925-396	2333150060210	2333150060210	0.1	0
1259	926-385	2333150060210	2333150060210	0.1	0
1260	926-391	2333150060210	2333150060210	0.1	0
1261	926-392	2333150060210	2333150060210	0.1	0
1262	926-393	2333150060210	2333150060210	0.1	0
1263	927-391	2333150060210	2333150060210	0.1	0
1264	927-392	2333150060210	2333150060210	0.1	0
1265	928-384	2333150060210	2333150060210	0.1	0
1266	928-392	2333150060210	2333150060210	0.1	0
1267	929-383	2333150060210	2333150060210	0.1	0
1268	929-387	2333150060210	2333150060210	0.1	0
1269	929-389	2333150060210	2333150060210	0.1	0
1270	929-392	2333150060210	2333150060210	0.1	0
1271	929-401	2333150060210	2333150060210	0.1	0
1272	931-387	2333150060210	2333150060210	0.1	0
1494	902-388	2333150060360	2333150060360	0.1	0
1495	902-389	2333150060360	2333150060360	0.1	0
1496	903-386	2333150060360	2333150060360	0.1	0
1497	903-387	2333150060360	2333150060360	0.1	0
1498	903-389	2333150060360	2333150060360	0.1	0
1499	903-392	2333150060360	2333150060360	0.1	0
1500	903-394	2333150060360	2333150060360	0.1	0
1501	903-395	2333150060360	2333150060360	0.1	0
1502	904-386	2333150060360	2333150060360	0.1	0
1503	904-392	2333150060360	2333150060360	0.1	0
1504	904-393	2333150060360	2333150060360	0.1	0
1505	904-396	2333150060360	2333150060360	0.1	0
1506	904-397	2333150060360	2333150060360	0.1	0
1507	905-394	2333150060360	2333150060360	0.1	0
1508	906-389	2333150060360	2333150060360	0.1	0
1509	906-390	2333150060360	2333150060360	0.1	0
1510	907-389	2333150060360	2333150060360	0.1	0
1511	907-393	2333150060360	2333150060360	0.1	0
1512	907-396	2333150060360	2333150060360	0.1	0
1513	907-398	2333150060360	2333150060360	0.1	0
1514	908-399	2333150060360	2333150060360	0.1	0
1515	909-389	2333150060360	2333150060360	0.1	0
1516	909-395	2333150060360	2333150060360	0.1	0
1517	910-389	2333150060360	2333150060360	0.1	0
1518	910-391	2333150060360	2333150060360	0.1	0
1519	911-390	2333150060360	2333150060360	0.1	0
1520	911-396	2333150060360	2333150060360	0.1	0
1521	912-397	2333150060360	2333150060360	0.1	0
1522	913-390	2333150060360	2333150060360	0.1	0
1523	914-395	2333150060360	2333150060360	0.1	0
1524	921-391	2333150060360	2333150060360	0.1	0
1525	921-392	2333150060360	2333150060360	0.1	0
1526	922-390	2333150060360	2333150060360	0.1	0
1527	926-384	2333150060360	2333150060360	0.1	0
1528	928-384	2333150060360	2333150060360	0.1	0
1529	929-389	2333150060360	2333150060360	0.1	0
1530	929-401	2333150060360	2333150060360	0.1	0
1531	930-390	2333150060360	2333150060360	0.1	0
1532	931-391	2333150060360	2333150060360	0.1	0
1533	932-388	2333150060360	2333150060360	0.1	0
1635	901-391	2333150060390	2333150060390	0.1	0
1636	903-389	2333150060390	2333150060390	0.1	0
1637	909-387	2333150060390	2333150060390	0.1	0
1638	909-390	2333150060390	2333150060390	0.1	0
1639	909-395	2333150060390	2333150060390	0.1	0
1640	913-395	2333150060390	2333150060390	0.1	0
1641	915-396	2333150060390	2333150060390	0.1	0
1642	923-388	2333150060390	2333150060390	0.1	0
1643	923-391	2333150060390	2333150060390	0.1	0
1644	925-389	2333150060390	2333150060390	0.1	0
1645	925-398	2333150060390	2333150060390	0.1	0
1646	928-392	2333150060390	2333150060390	0.1	0
1647	932-387	2333150060390	2333150060390	0.1	0
1648	904-392	2333150090030	2333150090030	0.1	0
1652	902-394	2401250030000	2401250030000	0.1	0
1653	903-387	2401250030000	2401250030000	0.1	0
1654	903-392	2401250030000	2401250030000	0.1	0
1655	903-392	2401250030000	2401250030000	0.1	0
1656	905-398	2401250030000	2401250030000	0.1	0
1657	907-396	2401250030000	2401250030000	0.1	0
1658	910-392	2401250030000	2401250030000	0.1	0
1659	910-393	2401250030000	2401250030000	0.1	0
1660	910-393	2401250030000	2401250030000	0.1	0
1661	911-392	2401250030000	2401250030000	0.1	0
1662	911-392	2401250030000	2401250030000	0.1	0
1663	913-390	2401250030000	2401250030000	0.1	0
1664	913-393	2401250030000	2401250030000	0.1	0
1665	913-395	2401250030000	2401250030000	0.1	0
1666	914-390	2401250030000	2401250030000	0.1	0
1667	914-395	2401250030000	2401250030000	0.1	0
1668	914-395	2401250030000	2401250030000	0.1	0
1669	915-395	2401250030000	2401250030000	0.1	0
1670	922-387	2401250030000	2401250030000	0.1	0
1671	925-392	2401250030000	2401250030000	0.1	0
1672	925-393	2401250030000	2401250030000	0.1	0
1673	925-394	2401250030000	2401250030000	0.1	0
1674	928-384	2401250030000	2401250030000	0.1	0
1675	928-392	2401250030000	2401250030000	0.1	0
1676	929-383	2401250030000	2401250030000	0.1	0
1677	929-387	2401250030000	2401250030000	0.1	0
1715	906-389	2401250030180	2401250030180	0.1	0
1716	906-389	2401250030180	2401250030180	0.1	0
1717	906-390	2401250030180	2401250030180	0.1	0
1718	907-391	2401250030180	2401250030180	0.1	0
1719	908-391	2401250030180	2401250030180	0.1	0
1720	909-386	2401250030180	2401250030180	0.1	0
1721	909-386	2401250030180	2401250030180	0.1	0
1722	910-386	2401250030180	2401250030180	0.1	0
1723	910-386	2401250030180	2401250030180	0.1	0
1724	913-390	2401250030180	2401250030180	0.1	0
1725	920-388	2401250030180	2401250030180	0.1	0
1726	920-390	2401250030180	2401250030180	0.1	0
1727	920-390	2401250030180	2401250030180	0.1	0
1728	921-389	2401250030180	2401250030180	0.1	0
1729	923-385	2401250030180	2401250030180	0.1	0
1730	930-390	2401250030180	2401250030180	0.1	0
1731	931-390	2401250030180	2401250030180	0.1	0
1732	931-391	2401250030180	2401250030180	0.1	0
1733	932-393	2401250030180	2401250030180	0.1	0
1734	933-390	2401250030180	2401250030180	0.1	0
1735	933-390	2401250030180	2401250030180	0.1	0
1784	904-392	2401250030240	2401250030240	0.1	0
1785	925-392	2401250030240	2401250030240	0.1	0
1786	926-392	2401250030240	2401250030240	0.1	0
1787	927-392	2401250030240	2401250030240	0.1	0
1788	927-392	2401250030240	2401250030240	0.1	0
1789	928-384	2401250030240	2401250030240	0.1	0
1790	928-399	2401250030240	2401250030240	0.1	0
1791	931-387	2401250030240	2401250030240	0.1	0
1813	904-391	2401250120030	2401250120030	0.1	0
1814	908-391	2401250120030	2401250120030	0.1	0
1815	921-390	2401250120030	2401250120030	0.1	0
1816	922-389	2401250120030	2401250120030	0.1	0
1817	923-389	2401250120030	2401250120030	0.1	0
1818	923-398	2401250120030	2401250120030	0.1	0
1819	924-388	2401250120030	2401250120030	0.1	0
1820	926-385	2401250120030	2401250120030	0.1	0
1821	926-388	2401250120030	2401250120030	0.1	0
1822	926-388	2401250120030	2401250120030	0.1	0
1823	926-392	2401250120030	2401250120030	0.1	0
1824	927-389	2401250120030	2401250120030	0.1	0
1825	929-394	2401250120030	2401250120030	0.1	0
1826	931-390	2401250120030	2401250120030	0.1	0
1853	903-396	2401250120210	2401250120210	0.1	0
1854	904-396	2401250120210	2401250120210	0.1	0
1855	904-397	2401250120210	2401250120210	0.1	0
1856	904-398	2401250120210	2401250120210	0.1	0
1857	905-394	2401250120210	2401250120210	0.1	0
1858	905-395	2401250120210	2401250120210	0.1	0
1859	905-397	2401250120210	2401250120210	0.1	0
1860	905-398	2401250120210	2401250120210	0.1	0
1861	906-395	2401250120210	2401250120210	0.1	0
1862	906-398	2401250120210	2401250120210	0.1	0
1863	907-389	2401250120210	2401250120210	0.1	0
1864	907-389	2401250120210	2401250120210	0.1	0
1865	907-390	2401250120210	2401250120210	0.1	0
1866	907-392	2401250120210	2401250120210	0.1	0
1867	907-393	2401250120210	2401250120210	0.1	0
1868	907-397	2401250120210	2401250120210	0.1	0
1869	908-389	2401250120210	2401250120210	0.1	0
1870	908-393	2401250120210	2401250120210	0.1	0
1871	908-394	2401250120210	2401250120210	0.1	0
1872	908-396	2401250120210	2401250120210	0.1	0
1873	909-390	2401250120210	2401250120210	0.1	0
1874	911-390	2401250120210	2401250120210	0.1	0
1875	911-392	2401250120210	2401250120210	0.1	0
1876	912-388	2401250120210	2401250120210	0.1	0
1877	912-394	2401250120210	2401250120210	0.1	0
1878	913-396	2401250120210	2401250120210	0.1	0
1879	913-396	2401250120210	2401250120210	0.1	0
1880	915-395	2401250120210	2401250120210	0.1	0
1881	921-391	2401250120210	2401250120210	0.1	0
1882	923-387	2401250120210	2401250120210	0.1	0
1883	923-391	2401250120210	2401250120210	0.1	0
1884	924-396	2401250120210	2401250120210	0.1	0
1885	925-393	2401250120210	2401250120210	0.1	0
1886	932-393	2401250120210	2401250120210	0.1	0
1887	933-389	2401250120210	2401250120210	0.1	0
1957	903-389	2401250150060	2401250150060	0.1	0
1958	903-395	2401250150060	2401250150060	0.1	0
1959	904-393	2401250150060	2401250150060	0.1	0
1971	903-387	2401350060060	2401350060060	0.1	0
1972	910-389	2401350060060	2401350060060	0.1	0
1973	911-389	2401350060060	2401350060060	0.1	0
1974	911-390	2401350060060	2401350060060	0.1	0
1975	914-395	2401350060060	2401350060060	0.1	0
1976	914-395	2401350060060	2401350060060	0.1	0
1982	903-392	2410400030000	2410400030000	0.1	0
1983	905-394	2410400030000	2410400030000	0.1	0
1984	905-397	2410400030000	2410400030000	0.1	0
1985	906-395	2410400030000	2410400030000	0.1	0
1986	906-397	2410400030000	2410400030000	0.1	0
1987	907-392	2410400030000	2410400030000	0.1	0
1988	911-386	2410400030000	2410400030000	0.1	0
1989	913-389	2410400030000	2410400030000	0.1	0
1990	920-390	2410400030000	2410400030000	0.1	0
1991	921-388	2410400030000	2410400030000	0.1	0
1992	926-388	2410400030000	2410400030000	0.1	0
1993	930-390	2410400030000	2410400030000	0.1	0
1994	932-391	2410400030000	2410400030000	0.1	0
2019	933-390	2410400030030	2410400030030	0.1	0
2030	907-391	2410400040890	2410400040890	0.1	0
2057	903-396	2410400090000	2410400090000	0.1	0
2058	903-396	2410400090000	2410400090000	0.1	0
2059	903-396	2410400090000	2410400090000	0.1	0
2060	915-393	2410400090000	2410400090000	0.1	0
2061	924-392	2410400090000	2410400090000	0.1	0
2062	925-396	2410400090000	2410400090000	0.1	0
2067	920-391	2410400090090	2410400090090	0.1	0
2068	921-390	2410400090090	2410400090090	0.1	0
2069	922-387	2410400090090	2410400090090	0.1	0
2082	906-396	2410650030000	2410650030000	0.1	0
2113	905-389	2410650030060	2410650030060	0.1	0
2114	907-390	2410650030060	2410650030060	0.1	0
2115	907-391	2410650030060	2410650030060	0.1	0
2116	908-391	2410650030060	2410650030060	0.1	0
2117	910-392	2410650030060	2410650030060	0.1	0
2118	921-391	2410650030060	2410650030060	0.1	0
2119	931-390	2410650030060	2410650030060	0.1	0
2120	931-391	2410650030060	2410650030060	0.1	0
2121	932-392	2410650030060	2410650030060	0.1	0
2141	906-395	2410650030120	2410650030120	0.1	0
2142	906-396	2410650030120	2410650030120	0.1	0
2143	912-388	2410650030120	2410650030120	0.1	0
2144	921-388	2410650030120	2410650030120	0.1	0
2145	921-390	2410650030120	2410650030120	0.1	0
2146	923-387	2410650030120	2410650030120	0.1	0
2147	924-388	2410650030120	2410650030120	0.1	0
2148	924-388	2410650030120	2410650030120	0.1	0
2149	925-386	2410650030120	2410650030120	0.1	0
2150	925-387	2410650030120	2410650030120	0.1	0
2151	925-387	2410650030120	2410650030120	0.1	0
2152	926-388	2410650030120	2410650030120	0.1	0
2153	926-388	2410650030120	2410650030120	0.1	0
2174	907-390	2410650060060	2410650060060	0.1	0
2175	907-398	2410650060060	2410650060060	0.1	0
2176	908-395	2410650060060	2410650060060	0.1	0
2177	911-388	2410650060060	2410650060060	0.1	0
2178	911-388	2410650060060	2410650060060	0.1	0
2179	912-388	2410650060060	2410650060060	0.1	0
2180	914-392	2410650060060	2410650060060	0.1	0
2181	925-386	2410650060060	2410650060060	0.1	0
2182	925-387	2410650060060	2410650060060	0.1	0
2183	925-387	2410650060060	2410650060060	0.1	0
2184	925-396	2410650060060	2410650060060	0.1	0
2185	925-396	2410650060060	2410650060060	0.1	0
2186	927-384	2410650060060	2410650060060	0.1	0
2187	927-384	2410650060060	2410650060060	0.1	0
2188	927-388	2410650060060	2410650060060	0.1	0
2189	927-388	2410650060060	2410650060060	0.1	0
2190	927-388	2410650060060	2410650060060	0.1	0
2246	903-397	2410700060030	2410700060030	0.1	0
2247	920-391	2410700060030	2410700060030	0.1	0
2248	923-392	2410700060030	2410700060030	0.1	0
2249	925-396	2410700060030	2410700060030	0.1	0
2250	925-396	2410700060030	2410700060030	0.1	0
2251	931-390	2410700060030	2410700060030	0.1	0
2688	901-389	2410750030030	2410750030030	0.1	0
2689	901-390	2410750030030	2410750030030	0.1	0
2690	901-390	2410750030030	2410750030030	0.1	0
2691	901-391	2410750030030	2410750030030	0.1	0
2692	901-391	2410750030030	2410750030030	0.1	0
2693	901-393	2410750030030	2410750030030	0.1	0
2694	901-394	2410750030030	2410750030030	0.1	0
2695	901-394	2410750030030	2410750030030	0.1	0
2696	901-394	2410750030030	2410750030030	0.1	0
2697	902-387	2410750030030	2410750030030	0.1	0
2698	902-387	2410750030030	2410750030030	0.1	0
2699	902-388	2410750030030	2410750030030	0.1	0
2700	902-389	2410750030030	2410750030030	0.1	0
2701	902-390	2410750030030	2410750030030	0.1	0
2702	902-390	2410750030030	2410750030030	0.1	0
2703	902-391	2410750030030	2410750030030	0.1	0
2704	902-392	2410750030030	2410750030030	0.1	0
2705	902-394	2410750030030	2410750030030	0.1	0
2706	902-394	2410750030030	2410750030030	0.1	0
2707	903-386	2410750030030	2410750030030	0.1	0
2708	903-386	2410750030030	2410750030030	0.1	0
2709	903-386	2410750030030	2410750030030	0.1	0
2710	903-387	2410750030030	2410750030030	0.1	0
2711	903-388	2410750030030	2410750030030	0.1	0
2712	903-388	2410750030030	2410750030030	0.1	0
2713	903-389	2410750030030	2410750030030	0.1	0
2714	903-392	2410750030030	2410750030030	0.1	0
2715	903-392	2410750030030	2410750030030	0.1	0
2716	903-393	2410750030030	2410750030030	0.1	0
2717	903-394	2410750030030	2410750030030	0.1	0
2718	903-394	2410750030030	2410750030030	0.1	0
2719	903-394	2410750030030	2410750030030	0.1	0
2720	903-395	2410750030030	2410750030030	0.1	0
2721	903-397	2410750030030	2410750030030	0.1	0
2722	904-386	2410750030030	2410750030030	0.1	0
2723	904-386	2410750030030	2410750030030	0.1	0
2724	904-387	2410750030030	2410750030030	0.1	0
2725	904-387	2410750030030	2410750030030	0.1	0
2726	904-392	2410750030030	2410750030030	0.1	0
2727	904-392	2410750030030	2410750030030	0.1	0
2728	904-393	2410750030030	2410750030030	0.1	0
2729	904-395	2410750030030	2410750030030	0.1	0
2730	904-396	2410750030030	2410750030030	0.1	0
2731	904-398	2410750030030	2410750030030	0.1	0
2732	905-385	2410750030030	2410750030030	0.1	0
2733	905-386	2410750030030	2410750030030	0.1	0
2734	905-387	2410750030030	2410750030030	0.1	0
2735	905-388	2410750030030	2410750030030	0.1	0
2736	905-388	2410750030030	2410750030030	0.1	0
2737	905-388	2410750030030	2410750030030	0.1	0
2738	905-389	2410750030030	2410750030030	0.1	0
2739	905-390	2410750030030	2410750030030	0.1	0
2740	905-390	2410750030030	2410750030030	0.1	0
2741	905-391	2410750030030	2410750030030	0.1	0
2742	905-391	2410750030030	2410750030030	0.1	0
2743	905-392	2410750030030	2410750030030	0.1	0
2744	905-392	2410750030030	2410750030030	0.1	0
2745	905-393	2410750030030	2410750030030	0.1	0
2746	905-394	2410750030030	2410750030030	0.1	0
2747	905-396	2410750030030	2410750030030	0.1	0
2748	906-386	2410750030030	2410750030030	0.1	0
2749	906-386	2410750030030	2410750030030	0.1	0
2750	906-387	2410750030030	2410750030030	0.1	0
2751	906-387	2410750030030	2410750030030	0.1	0
2752	906-388	2410750030030	2410750030030	0.1	0
2753	906-388	2410750030030	2410750030030	0.1	0
2754	906-390	2410750030030	2410750030030	0.1	0
2755	906-392	2410750030030	2410750030030	0.1	0
2756	906-392	2410750030030	2410750030030	0.1	0
2757	906-393	2410750030030	2410750030030	0.1	0
2758	906-393	2410750030030	2410750030030	0.1	0
2759	906-393	2410750030030	2410750030030	0.1	0
2760	906-394	2410750030030	2410750030030	0.1	0
2761	906-394	2410750030030	2410750030030	0.1	0
2762	906-395	2410750030030	2410750030030	0.1	0
2763	907-386	2410750030030	2410750030030	0.1	0
2764	907-387	2410750030030	2410750030030	0.1	0
2765	907-388	2410750030030	2410750030030	0.1	0
2766	907-388	2410750030030	2410750030030	0.1	0
2767	907-389	2410750030030	2410750030030	0.1	0
2768	907-391	2410750030030	2410750030030	0.1	0
2769	907-394	2410750030030	2410750030030	0.1	0
2770	907-394	2410750030030	2410750030030	0.1	0
2771	907-395	2410750030030	2410750030030	0.1	0
2772	907-395	2410750030030	2410750030030	0.1	0
2773	907-395	2410750030030	2410750030030	0.1	0
2774	907-398	2410750030030	2410750030030	0.1	0
2775	907-399	2410750030030	2410750030030	0.1	0
2776	908-386	2410750030030	2410750030030	0.1	0
2777	908-386	2410750030030	2410750030030	0.1	0
2778	908-386	2410750030030	2410750030030	0.1	0
2779	908-387	2410750030030	2410750030030	0.1	0
2780	908-387	2410750030030	2410750030030	0.1	0
2781	908-388	2410750030030	2410750030030	0.1	0
2782	908-388	2410750030030	2410750030030	0.1	0
2783	908-388	2410750030030	2410750030030	0.1	0
2784	908-390	2410750030030	2410750030030	0.1	0
2785	908-391	2410750030030	2410750030030	0.1	0
2786	908-394	2410750030030	2410750030030	0.1	0
2787	908-395	2410750030030	2410750030030	0.1	0
2788	908-396	2410750030030	2410750030030	0.1	0
2789	908-397	2410750030030	2410750030030	0.1	0
2790	908-398	2410750030030	2410750030030	0.1	0
2791	909-386	2410750030030	2410750030030	0.1	0
2792	909-387	2410750030030	2410750030030	0.1	0
2793	909-387	2410750030030	2410750030030	0.1	0
2794	909-388	2410750030030	2410750030030	0.1	0
2795	909-391	2410750030030	2410750030030	0.1	0
2796	909-392	2410750030030	2410750030030	0.1	0
2797	909-392	2410750030030	2410750030030	0.1	0
2798	909-393	2410750030030	2410750030030	0.1	0
2799	909-393	2410750030030	2410750030030	0.1	0
2800	909-394	2410750030030	2410750030030	0.1	0
2801	909-394	2410750030030	2410750030030	0.1	0
