id	pole_id	standatcode	corrected_standatcode	abundance	form
542	906-391	2333150060000	2333150060000	0.1	0
543	908-389	2333150060000	2333150060000	0.1	0
544	921-392	2333150060000	2333150060000	0.1	0
545	922-390	2333150060000	2333150060000	0.1	0
546	922-391	2333150060000	2333150060000	0.1	0
547	925-393	2333150060000	2333150060000	0.1	0
548	927-393	2333150060000	2333150060000	0.1	0
549	928-398	2333150060000	2333150060000	0.1	0
550	929-387	2333150060000	2333150060000	0.1	0
551	933-386	2333150060000	2333150060000	0.1	0
552	933-393	2333150060000	2333150060000	0.1	0
553	910-398	2333150060000	2333150060000	1	0
554	925-394	2333150060000	2333150060000	1	0
779	901-390	2333150060060	2333150060060	0.1	0
780	902-387	2333150060060	2333150060060	0.1	0
781	902-388	2333150060060	2333150060060	0.1	0
782	902-391	2333150060060	2333150060060	0.1	0
783	902-392	2333150060060	2333150060060	0.1	0
784	903-387	2333150060060	2333150060060	0.1	0
785	903-388	2333150060060	2333150060060	0.1	0
786	903-390	2333150060060	2333150060060	0.1	0
787	903-391	2333150060060	2333150060060	0.1	0
788	903-394	2333150060060	2333150060060	0.1	0
789	904-386	2333150060060	2333150060060	0.1	0
790	904-387	2333150060060	2333150060060	0.1	0
791	904-391	2333150060060	2333150060060	0.1	0
792	904-393	2333150060060	2333150060060	0.1	0
793	905-386	2333150060060	2333150060060	0.1	0
794	905-388	2333150060060	2333150060060	0.1	0
795	905-389	2333150060060	2333150060060	0.1	0
796	905-391	2333150060060	2333150060060	0.1	0
797	905-392	2333150060060	2333150060060	0.1	0
798	906-388	2333150060060	2333150060060	0.1	0
799	906-389	2333150060060	2333150060060	0.1	0
800	906-390	2333150060060	2333150060060	0.1	0
801	906-391	2333150060060	2333150060060	0.1	0
802	906-395	2333150060060	2333150060060	0.1	0
803	907-393	2333150060060	2333150060060	0.1	0
804	908-389	2333150060060	2333150060060	0.1	0
805	908-390	2333150060060	2333150060060	0.1	0
806	908-391	2333150060060	2333150060060	0.1	0
807	908-396	2333150060060	2333150060060	0.1	0
808	908-399	2333150060060	2333150060060	0.1	0
809	909-386	2333150060060	2333150060060	0.1	0
810	909-397	2333150060060	2333150060060	0.1	0
811	909-399	2333150060060	2333150060060	0.1	0
812	910-393	2333150060060	2333150060060	0.1	0
813	910-394	2333150060060	2333150060060	0.1	0
814	910-397	2333150060060	2333150060060	0.1	0
815	910-399	2333150060060	2333150060060	0.1	0
816	911-387	2333150060060	2333150060060	0.1	0
817	911-393	2333150060060	2333150060060	0.1	0
818	911-394	2333150060060	2333150060060	0.1	0
819	911-396	2333150060060	2333150060060	0.1	0
820	912-388	2333150060060	2333150060060	0.1	0
821	912-393	2333150060060	2333150060060	0.1	0
822	915-393	2333150060060	2333150060060	0.1	0
823	915-395	2333150060060	2333150060060	0.1	0
824	920-389	2333150060060	2333150060060	0.1	0
825	921-390	2333150060060	2333150060060	0.1	0
826	921-392	2333150060060	2333150060060	0.1	0
827	921-398	2333150060060	2333150060060	0.1	0
828	922-389	2333150060060	2333150060060	0.1	0
829	922-390	2333150060060	2333150060060	0.1	0
830	922-391	2333150060060	2333150060060	0.1	0
831	922-398	2333150060060	2333150060060	0.1	0
832	923-388	2333150060060	2333150060060	0.1	0
833	923-391	2333150060060	2333150060060	0.1	0
834	924-385	2333150060060	2333150060060	0.1	0
835	924-392	2333150060060	2333150060060	0.1	0
836	925-385	2333150060060	2333150060060	0.1	0
837	925-397	2333150060060	2333150060060	0.1	0
838	926-391	2333150060060	2333150060060	0.1	0
839	927-389	2333150060060	2333150060060	0.1	0
840	927-398	2333150060060	2333150060060	0.1	0
841	928-384	2333150060060	2333150060060	0.1	0
842	928-390	2333150060060	2333150060060	0.1	0
843	928-398	2333150060060	2333150060060	0.1	0
844	928-399	2333150060060	2333150060060	0.1	0
845	929-387	2333150060060	2333150060060	0.1	0
846	929-393	2333150060060	2333150060060	0.1	0
847	930-387	2333150060060	2333150060060	0.1	0
848	931-387	2333150060060	2333150060060	0.1	0
849	931-391	2333150060060	2333150060060	0.1	0
850	932-393	2333150060060	2333150060060	0.1	0
851	905-397	2333150060060	2333150060060	1	0
852	907-390	2333150060060	2333150060060	1	0
853	910-390	2333150060060	2333150060060	1	0
854	911-390	2333150060060	2333150060060	1	0
855	912-394	2333150060060	2333150060060	1	0
856	913-394	2333150060060	2333150060060	1	0
857	925-392	2333150060060	2333150060060	1	0
858	933-386	2333150060060	2333150060060	1	0
859	902-395	2333150060060	2333150060060	2	0
860	910-388	2333150060060	2333150060060	2	0
861	915-394	2333150060060	2333150060060	2	0
862	925-396	2333150060060	2333150060060	2	0
863	923-392	2333150060060	2333150060060	3	0
864	912-396	2333150060060	2333150060060	4	0
1155	901-391	2333150060210	2333150060210	0.1	0
1156	903-388	2333150060210	2333150060210	0.1	0
1157	903-394	2333150060210	2333150060210	0.1	0
1158	904-386	2333150060210	2333150060210	0.1	0
1159	904-392	2333150060210	2333150060210	0.1	0
1160	904-393	2333150060210	2333150060210	0.1	0
1161	905-392	2333150060210	2333150060210	0.1	0
1162	905-395	2333150060210	2333150060210	0.1	0
1163	905-397	2333150060210	2333150060210	0.1	0
1164	906-387	2333150060210	2333150060210	0.1	0
1165	906-388	2333150060210	2333150060210	0.1	0
1166	906-389	2333150060210	2333150060210	0.1	0
1167	906-390	2333150060210	2333150060210	0.1	0
1168	906-391	2333150060210	2333150060210	0.1	0
1169	907-387	2333150060210	2333150060210	0.1	0
1170	907-388	2333150060210	2333150060210	0.1	0
1171	907-389	2333150060210	2333150060210	0.1	0
1172	907-392	2333150060210	2333150060210	0.1	0
1173	907-393	2333150060210	2333150060210	0.1	0
1174	907-397	2333150060210	2333150060210	0.1	0
1175	908-391	2333150060210	2333150060210	0.1	0
1176	908-393	2333150060210	2333150060210	0.1	0
1177	908-395	2333150060210	2333150060210	0.1	0
1178	908-397	2333150060210	2333150060210	0.1	0
1179	909-391	2333150060210	2333150060210	0.1	0
1180	909-395	2333150060210	2333150060210	0.1	0
1181	909-399	2333150060210	2333150060210	0.1	0
1182	910-392	2333150060210	2333150060210	0.1	0
1183	910-394	2333150060210	2333150060210	0.1	0
1184	910-399	2333150060210	2333150060210	0.1	0
1185	911-387	2333150060210	2333150060210	0.1	0
1186	911-389	2333150060210	2333150060210	0.1	0
1187	911-391	2333150060210	2333150060210	0.1	0
1188	911-392	2333150060210	2333150060210	0.1	0
1189	912-394	2333150060210	2333150060210	0.1	0
1190	913-396	2333150060210	2333150060210	0.1	0
1191	921-390	2333150060210	2333150060210	0.1	0
1192	921-391	2333150060210	2333150060210	0.1	0
1193	921-392	2333150060210	2333150060210	0.1	0
1194	923-388	2333150060210	2333150060210	0.1	0
1195	923-391	2333150060210	2333150060210	0.1	0
1196	923-392	2333150060210	2333150060210	0.1	0
1197	924-386	2333150060210	2333150060210	0.1	0
1198	924-387	2333150060210	2333150060210	0.1	0
1199	924-394	2333150060210	2333150060210	0.1	0
1200	925-394	2333150060210	2333150060210	0.1	0
1201	926-385	2333150060210	2333150060210	0.1	0
1202	927-388	2333150060210	2333150060210	0.1	0
1203	927-389	2333150060210	2333150060210	0.1	0
1204	928-384	2333150060210	2333150060210	0.1	0
1205	928-385	2333150060210	2333150060210	0.1	0
1206	928-399	2333150060210	2333150060210	0.1	0
1207	929-383	2333150060210	2333150060210	0.1	0
1208	929-387	2333150060210	2333150060210	0.1	0
1209	929-388	2333150060210	2333150060210	0.1	0
1210	929-389	2333150060210	2333150060210	0.1	0
1211	929-392	2333150060210	2333150060210	0.1	0
1212	930-387	2333150060210	2333150060210	0.1	0
1213	930-389	2333150060210	2333150060210	0.1	0
1214	931-387	2333150060210	2333150060210	0.1	0
1215	931-391	2333150060210	2333150060210	0.1	0
1216	932-388	2333150060210	2333150060210	0.1	0
1217	933-384	2333150060210	2333150060210	0.1	0
1218	904-396	2333150060210	2333150060210	1	0
1219	905-394	2333150060210	2333150060210	1	0
1220	906-393	2333150060210	2333150060210	1	0
1221	913-395	2333150060210	2333150060210	1	0
1222	925-396	2333150060210	2333150060210	1	0
1223	933-389	2333150060210	2333150060210	1	0
1224	903-387	2333150060210	2333150060210	2	0
1225	911-390	2333150060210	2333150060210	2	0
1226	931-389	2333150060210	2333150060210	2	0
1227	907-390	2333150060210	2333150060210	5	0
1228	927-398	2333150060210	2333150060210	5	0
1445	902-387	2333150060360	2333150060360	0.1	0
1446	902-388	2333150060360	2333150060360	0.1	0
1447	902-389	2333150060360	2333150060360	0.1	0
1448	903-387	2333150060360	2333150060360	0.1	0
1449	903-388	2333150060360	2333150060360	0.1	0
1450	903-394	2333150060360	2333150060360	0.1	0
1451	904-396	2333150060360	2333150060360	0.1	0
1452	904-397	2333150060360	2333150060360	0.1	0
1453	905-392	2333150060360	2333150060360	0.1	0
1454	905-394	2333150060360	2333150060360	0.1	0
1455	905-395	2333150060360	2333150060360	0.1	0
1456	906-390	2333150060360	2333150060360	0.1	0
1457	907-388	2333150060360	2333150060360	0.1	0
1458	907-390	2333150060360	2333150060360	0.1	0
1459	908-393	2333150060360	2333150060360	0.1	0
1460	908-399	2333150060360	2333150060360	0.1	0
1461	909-395	2333150060360	2333150060360	0.1	0
1462	910-390	2333150060360	2333150060360	0.1	0
1463	910-391	2333150060360	2333150060360	0.1	0
1464	910-393	2333150060360	2333150060360	0.1	0
1465	910-399	2333150060360	2333150060360	0.1	0
1466	911-391	2333150060360	2333150060360	0.1	0
1467	913-396	2333150060360	2333150060360	0.1	0
1468	922-390	2333150060360	2333150060360	0.1	0
1469	923-391	2333150060360	2333150060360	0.1	0
1470	924-386	2333150060360	2333150060360	0.1	0
1471	925-387	2333150060360	2333150060360	0.1	0
1472	925-392	2333150060360	2333150060360	0.1	0
1473	925-394	2333150060360	2333150060360	0.1	0
1474	926-391	2333150060360	2333150060360	0.1	0
1475	926-392	2333150060360	2333150060360	0.1	0
1476	927-396	2333150060360	2333150060360	0.1	0
1477	928-385	2333150060360	2333150060360	0.1	0
1478	928-399	2333150060360	2333150060360	0.1	0
1479	929-383	2333150060360	2333150060360	0.1	0
1480	929-389	2333150060360	2333150060360	0.1	0
1481	930-387	2333150060360	2333150060360	0.1	0
1482	931-387	2333150060360	2333150060360	0.1	0
1483	932-387	2333150060360	2333150060360	0.1	0
1484	932-388	2333150060360	2333150060360	0.1	0
1485	933-386	2333150060360	2333150060360	0.1	0
1486	933-389	2333150060360	2333150060360	0.1	0
1487	904-393	2333150060360	2333150060360	1	0
1488	915-394	2333150060360	2333150060360	1	0
1489	925-396	2333150060360	2333150060360	1	0
1490	928-384	2333150060360	2333150060360	1	0
1491	931-391	2333150060360	2333150060360	1	0
1492	911-390	2333150060360	2333150060360	2	0
1493	912-388	2333150060360	2333150060360	2	0
1622	902-389	2333150060390	2333150060390	0.1	0
1623	903-388	2333150060390	2333150060390	0.1	0
1624	904-392	2333150060390	2333150060390	0.1	0
1625	911-390	2333150060390	2333150060390	0.1	0
1626	911-396	2333150060390	2333150060390	0.1	0
1627	912-388	2333150060390	2333150060390	0.1	0
1628	923-391	2333150060390	2333150060390	0.1	0
1629	924-385	2333150060390	2333150060390	0.1	0
1630	929-401	2333150060390	2333150060390	0.1	0
1631	931-391	2333150060390	2333150060390	0.1	0
1632	903-387	2333150060390	2333150060390	1	0
1633	907-393	2333150060390	2333150060390	1	0
1634	928-398	2333150060390	2333150060390	1	0
1650	928-400	2401250030000	2401250030000	1	0
1651	931-388	2401250030000	2401250030000	2	0
1681	906-389	2401250030090	2401250030090	0.1	seedling
1682	910-393	2401250030090	2401250030090	0.1	seedling
1683	911-389	2401250030090	2401250030090	0.1	seedling
1684	911-392	2401250030090	2401250030090	0.1	seedling
1685	915-395	2401250030090	2401250030090	0.1	seedling
1686	927-398	2401250030090	2401250030090	0.1	seedling
1687	928-384	2401250030090	2401250030090	0.1	seedling
1688	928-398	2401250030090	2401250030090	0.1	seedling
1689	907-392	2401250030090	2401250030090	1	seedling
1690	925-393	2401250030090	2401250030090	1	seedling
1691	925-394	2401250030090	2401250030090	1	seedling
1692	928-399	2401250030090	2401250030090	16	seedling
1713	905-392	2401250030180	2401250030180	0.1	seedling
1714	925-391	2401250030180	2401250030180	1	seedling
1783	906-388	2401250030240	2401250030240	0.1	0
1809	922-389	2401250120030	2401250120030	0.1	seedling
1810	923-389	2401250120030	2401250120030	0.1	seedling
1811	928-385	2401250120030	2401250120030	0.1	seedling
1812	928-393	2401250120030	2401250120030	0.1	seedling
1846	930-394	2401250120210	2401250120210	0.1	seedling
1847	931-389	2401250120210	2401250120210	0.1	seedling
1848	932-393	2401250120210	2401250120210	0.1	seedling
1849	908-389	2401250120210	2401250120210	1	seedling
1850	908-394	2401250120210	2401250120210	1	seedling
1851	927-398	2401250120210	2401250120210	1	seedling
1852	923-398	2401250120210	2401250120210	2	seedling
1961	927-398	2401350060000	2401350060000	0.1	seedling
1978	905-394	2410400030000	2410400030000	0.1	seedling
1979	910-391	2410400030000	2410400030000	0.1	seedling
1980	929-389	2410400030000	2410400030000	0.1	seedling
1981	931-388	2410400030000	2410400030000	0.1	seedling
2109	906-396	2410650030060	2410650030060	0.1	0
2110	907-390	2410650030060	2410650030060	0.1	0
2111	920-388	2410650030060	2410650030060	0.1	0
2112	921-397	2410650030060	2410650030060	12	0
2139	927-398	2410650030120	2410650030120	0.1	0
2140	921-390	2410650030120	2410650030120	5	0
2171	907-390	2410650060060	2410650060060	0.1	seedling
2172	925-396	2410650060060	2410650060060	0.1	seedling
2173	930-394	2410650060060	2410650060060	2	seedling
2214	907-390	2410650060150	2410650060150	0.1	0
2215	931-389	2410650060150	2410650060150	0.1	0
2218	904-396	2410700030030	2410700030030	0.1	0
2219	920-391	2410700030030	2410700030030	0.1	0
2220	921-392	2410700030030	2410700030030	0.1	0
2235	901-390	2410700060030	2410700060030	0.1	seedling
2236	915-393	2410700060030	2410700060030	0.1	seedling
2237	920-388	2410700060030	2410700060030	0.1	seedling
2238	920-391	2410700060030	2410700060030	0.1	seedling
2239	921-392	2410700060030	2410700060030	0.1	seedling
2240	923-392	2410700060030	2410700060030	0.1	seedling
2241	925-386	2410700060030	2410700060030	0.1	seedling
2242	928-399	2410700060030	2410700060030	0.1	seedling
2243	933-386	2410700060030	2410700060030	0.1	seedling
2244	920-389	2410700060030	2410700060030	1	seedling
2245	925-396	2410700060030	2410700060030	1	seedling
2521	901-390	2410750030030	2410750030030	0.1	seedling
2522	901-391	2410750030030	2410750030030	0.1	seedling
2523	901-394	2410750030030	2410750030030	0.1	seedling
2524	902-387	2410750030030	2410750030030	0.1	seedling
2525	902-389	2410750030030	2410750030030	0.1	seedling
2526	902-390	2410750030030	2410750030030	0.1	seedling
2527	902-391	2410750030030	2410750030030	0.1	seedling
2528	903-388	2410750030030	2410750030030	0.1	seedling
2529	903-393	2410750030030	2410750030030	0.1	seedling
2530	903-397	2410750030030	2410750030030	0.1	seedling
2531	904-386	2410750030030	2410750030030	0.1	seedling
2532	904-387	2410750030030	2410750030030	0.1	seedling
2533	904-390	2410750030030	2410750030030	0.1	seedling
2534	904-392	2410750030030	2410750030030	0.1	seedling
2535	904-393	2410750030030	2410750030030	0.1	seedling
2536	905-386	2410750030030	2410750030030	0.1	seedling
2537	905-393	2410750030030	2410750030030	0.1	seedling
2538	905-394	2410750030030	2410750030030	0.1	seedling
2539	906-388	2410750030030	2410750030030	0.1	seedling
2540	906-389	2410750030030	2410750030030	0.1	seedling
2541	906-390	2410750030030	2410750030030	0.1	seedling
2542	906-392	2410750030030	2410750030030	0.1	seedling
2543	906-394	2410750030030	2410750030030	0.1	seedling
2544	906-396	2410750030030	2410750030030	0.1	seedling
2545	907-387	2410750030030	2410750030030	0.1	seedling
2546	907-388	2410750030030	2410750030030	0.1	seedling
2547	907-389	2410750030030	2410750030030	0.1	seedling
2548	907-394	2410750030030	2410750030030	0.1	seedling
2549	907-395	2410750030030	2410750030030	0.1	seedling
2550	908-388	2410750030030	2410750030030	0.1	seedling
2551	908-389	2410750030030	2410750030030	0.1	seedling
2552	908-390	2410750030030	2410750030030	0.1	seedling
2553	908-394	2410750030030	2410750030030	0.1	seedling
2554	908-395	2410750030030	2410750030030	0.1	seedling
2555	908-396	2410750030030	2410750030030	0.1	seedling
2556	908-397	2410750030030	2410750030030	0.1	seedling
2557	908-399	2410750030030	2410750030030	0.1	seedling
2558	909-388	2410750030030	2410750030030	0.1	seedling
2559	909-392	2410750030030	2410750030030	0.1	seedling
2560	909-399	2410750030030	2410750030030	0.1	seedling
2561	910-386	2410750030030	2410750030030	0.1	seedling
2562	910-387	2410750030030	2410750030030	0.1	seedling
2563	910-392	2410750030030	2410750030030	0.1	seedling
2564	910-397	2410750030030	2410750030030	0.1	seedling
2565	910-399	2410750030030	2410750030030	0.1	seedling
2566	911-391	2410750030030	2410750030030	0.1	seedling
2567	912-389	2410750030030	2410750030030	0.1	seedling
2568	912-390	2410750030030	2410750030030	0.1	seedling
2569	912-393	2410750030030	2410750030030	0.1	seedling
2570	912-396	2410750030030	2410750030030	0.1	seedling
2571	913-395	2410750030030	2410750030030	0.1	seedling
2572	913-396	2410750030030	2410750030030	0.1	seedling
2573	914-390	2410750030030	2410750030030	0.1	seedling
2574	914-391	2410750030030	2410750030030	0.1	seedling
2575	914-392	2410750030030	2410750030030	0.1	seedling
2576	915-395	2410750030030	2410750030030	0.1	seedling
2577	922-389	2410750030030	2410750030030	0.1	seedling
2578	922-390	2410750030030	2410750030030	0.1	seedling
2579	922-396	2410750030030	2410750030030	0.1	seedling
2580	923-388	2410750030030	2410750030030	0.1	seedling
2581	923-390	2410750030030	2410750030030	0.1	seedling
2582	923-394	2410750030030	2410750030030	0.1	seedling
2583	923-397	2410750030030	2410750030030	0.1	seedling
2584	924-387	2410750030030	2410750030030	0.1	seedling
2585	924-392	2410750030030	2410750030030	0.1	seedling
2586	924-398	2410750030030	2410750030030	0.1	seedling
2587	925-392	2410750030030	2410750030030	0.1	seedling
2588	925-393	2410750030030	2410750030030	0.1	seedling
2589	925-394	2410750030030	2410750030030	0.1	seedling
2590	926-388	2410750030030	2410750030030	0.1	seedling
2591	926-389	2410750030030	2410750030030	0.1	seedling
2592	926-391	2410750030030	2410750030030	0.1	seedling
2593	926-392	2410750030030	2410750030030	0.1	seedling
2594	926-396	2410750030030	2410750030030	0.1	seedling
2595	927-391	2410750030030	2410750030030	0.1	seedling
2596	927-397	2410750030030	2410750030030	0.1	seedling
2597	928-383	2410750030030	2410750030030	0.1	seedling
2598	928-389	2410750030030	2410750030030	0.1	seedling
2599	928-390	2410750030030	2410750030030	0.1	seedling
2600	928-398	2410750030030	2410750030030	0.1	seedling
2601	928-400	2410750030030	2410750030030	0.1	seedling
2602	928-401	2410750030030	2410750030030	0.1	seedling
2603	929-382	2410750030030	2410750030030	0.1	seedling
2604	929-391	2410750030030	2410750030030	0.1	seedling
2605	929-392	2410750030030	2410750030030	0.1	seedling
2606	929-393	2410750030030	2410750030030	0.1	seedling
2607	929-401	2410750030030	2410750030030	0.1	seedling
2608	930-386	2410750030030	2410750030030	0.1	seedling
2609	930-394	2410750030030	2410750030030	0.1	seedling
2610	931-387	2410750030030	2410750030030	0.1	seedling
2611	932-388	2410750030030	2410750030030	0.1	seedling
2612	932-389	2410750030030	2410750030030	0.1	seedling
2613	932-393	2410750030030	2410750030030	0.1	seedling
2614	933-390	2410750030030	2410750030030	0.1	seedling
2615	901-389	2410750030030	2410750030030	1	seedling
2616	903-394	2410750030030	2410750030030	1	seedling
2617	905-387	2410750030030	2410750030030	1	seedling
2618	905-388	2410750030030	2410750030030	1	seedling
2619	905-389	2410750030030	2410750030030	1	seedling
2620	905-392	2410750030030	2410750030030	1	seedling
2621	906-386	2410750030030	2410750030030	1	seedling
2622	906-387	2410750030030	2410750030030	1	seedling
2623	906-393	2410750030030	2410750030030	1	seedling
2624	906-395	2410750030030	2410750030030	1	seedling
2625	907-392	2410750030030	2410750030030	1	seedling
2626	910-393	2410750030030	2410750030030	1	seedling
2627	910-396	2410750030030	2410750030030	1	seedling
2628	911-394	2410750030030	2410750030030	1	seedling
2629	911-395	2410750030030	2410750030030	1	seedling
2630	921-392	2410750030030	2410750030030	1	seedling
2631	923-389	2410750030030	2410750030030	1	seedling
2632	923-398	2410750030030	2410750030030	1	seedling
2633	924-389	2410750030030	2410750030030	1	seedling
2634	924-397	2410750030030	2410750030030	1	seedling
2635	925-384	2410750030030	2410750030030	1	seedling
2636	925-385	2410750030030	2410750030030	1	seedling
2637	925-389	2410750030030	2410750030030	1	seedling
2638	925-398	2410750030030	2410750030030	1	seedling
2639	926-393	2410750030030	2410750030030	1	seedling
2640	927-396	2410750030030	2410750030030	1	seedling
2641	927-398	2410750030030	2410750030030	1	seedling
2642	929-386	2410750030030	2410750030030	1	seedling
2643	932-385	2410750030030	2410750030030	1	seedling
2644	902-392	2410750030030	2410750030030	2	seedling
2645	905-391	2410750030030	2410750030030	2	seedling
2646	907-386	2410750030030	2410750030030	2	seedling
2647	908-386	2410750030030	2410750030030	2	seedling
2648	909-391	2410750030030	2410750030030	2	seedling
2649	910-391	2410750030030	2410750030030	2	seedling
2650	911-392	2410750030030	2410750030030	2	seedling
2651	911-393	2410750030030	2410750030030	2	seedling
2652	911-396	2410750030030	2410750030030	2	seedling
2653	912-391	2410750030030	2410750030030	2	seedling
2654	912-394	2410750030030	2410750030030	2	seedling
2655	922-397	2410750030030	2410750030030	2	seedling
2656	926-390	2410750030030	2410750030030	2	seedling
2657	926-394	2410750030030	2410750030030	2	seedling
2658	927-386	2410750030030	2410750030030	2	seedling
2659	928-385	2410750030030	2410750030030	2	seedling
2660	928-391	2410750030030	2410750030030	2	seedling
2661	929-384	2410750030030	2410750030030	2	seedling
2662	932-384	2410750030030	2410750030030	2	seedling
2663	933-389	2410750030030	2410750030030	2	seedling
2664	903-386	2410750030030	2410750030030	3	seedling
2665	909-395	2410750030030	2410750030030	3	seedling
2666	909-397	2410750030030	2410750030030	3	seedling
2667	910-398	2410750030030	2410750030030	3	seedling
2668	915-396	2410750030030	2410750030030	3	seedling
2669	931-385	2410750030030	2410750030030	3	seedling
2670	907-399	2410750030030	2410750030030	4	seedling
2671	927-393	2410750030030	2410750030030	4	seedling
2672	928-394	2410750030030	2410750030030	4	seedling
2673	931-393	2410750030030	2410750030030	4	seedling
2674	932-386	2410750030030	2410750030030	4	seedling
2675	929-385	2410750030030	2410750030030	5	seedling
2676	932-387	2410750030030	2410750030030	5	seedling
2677	913-391	2410750030030	2410750030030	7	seedling
2678	923-393	2410750030030	2410750030030	7	seedling
2679	926-398	2410750030030	2410750030030	7	seedling
2680	913-394	2410750030030	2410750030030	8	seedling
2681	923-396	2410750030030	2410750030030	8	seedling
2682	927-390	2410750030030	2410750030030	8	seedling
2683	922-392	2410750030030	2410750030030	9	seedling
2684	908-398	2410750030030	2410750030030	10	seedling
2685	910-394	2410750030030	2410750030030	10	seedling
2686	924-394	2410750030030	2410750030030	11	seedling
2687	925-397	2410750030030	2410750030030	11	seedling
3448	903-393	2410750090030	2410750090030	0.1	seedling
3449	903-394	2410750090030	2410750090030	0.1	seedling
3450	904-392	2410750090030	2410750090030	0.1	seedling
3451	905-392	2410750090030	2410750090030	0.1	seedling
3452	905-397	2410750090030	2410750090030	0.1	seedling
3453	908-389	2410750090030	2410750090030	0.1	seedling
3454	922-391	2410750090030	2410750090030	0.1	seedling
